event_id;booking_id;registration_type;email;registered_date;attendance;liste;køn
3912427;3548475;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-09-08T12:56:57+02:00;-;deltager;NA
3912427;3575421;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-09-21T10:21:59+02:00;-;deltager;NA
3912427;3588566;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-09-27T11:27:54+02:00;-;deltager;NA
3912427;3605307;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-04T09:49:36+02:00;-;deltager;NA
3912427;3605308;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-04T09:49:36+02:00;-;deltager;NA
3912427;3623146;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-11T11:21:20+02:00;-;deltager;NA
3912427;3633179;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-14T20:06:51+02:00;-;deltager;NA
3912427;3644622;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-20T12:42:12+02:00;-;deltager;NA
3912427;3660358;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-28T13:20:13+02:00;-;deltager;NA
3907875;3548469;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-09-08T12:54:28+02:00;-;deltager;NA
3907875;3613475;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-06T14:17:12+02:00;-;deltager;NA
3907875;3621087;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-10T14:16:08+02:00;-;deltager;NA
3907875;3633182;in-person;d41d8cd98f00b204e9800998ecf8427e;2022-10-14T20:08:13+02:00;-;deltager;NA
3903857;3568137;in-person;c54cd741c23d4167ba5fb9b736d3cbae;2022-09-17T12:27:35+02:00;-;deltager;0,00000000000000e+00
3903857;3620849;in-person;779add9169e2d9b81da30424309c4ca1;2022-10-10T13:09:05+02:00;-;deltager;1,00000000000000e+00
3903857;3655298;in-person;6d6296a81dfde3b22d98fc91220a4afb;2022-10-25T21:01:37+02:00;-;deltager;2,32558139534884e-04
3903857;3655814;in-person;192e762aaffb0f14aaf6fdd1ca341e00;2022-10-26T10:50:04+02:00;-;deltager;1,00000000000000e+00
3903857;3655820;in-person;d6167d0f161c5a8f913b4784d7884b34;2022-10-26T10:52:18+02:00;-;deltager;9,99885399954160e-01
3903857;3658706;in-person;b30dd9652a0501fd6c659ee37f3b84d3;2022-10-27T15:05:47+02:00;-;deltager;0,00000000000000e+00
3908854;3581962;in-person;6c0dde3e97d6466da8864a326031a799;2022-09-23T16:32:18+02:00;-;deltager;5,95475715236194e-02
3908854;3629352;in-person;bf1d0464e8e97eac8254752ad5477369;2022-10-13T11:53:28+02:00;-;deltager;0,00000000000000e+00
3908854;3644624;in-person;4870c5023603d50cf963d351265f559d;2022-10-20T12:42:49+02:00;-;deltager;0,00000000000000e+00
3908854;3669587;in-person;5d13d882fdcae84a691e328975174fdb;2022-11-03T13:30:23+01:00;-;deltager;0,00000000000000e+00
3908854;3672600;in-person;a8a56cfd79cfb472af552078f37973c8;2022-11-04T22:38:23+01:00;-;deltager;1,00000000000000e+00
3908854;3672963;in-person;978bc123d7c8d90744388d59c66134ac;2022-11-05T15:15:37+01:00;-;deltager;0,00000000000000e+00
3906809;3534871;in-person;b375a21995a831b4807f05b6765b6418;2022-08-26T13:13:33+02:00;-;deltager;0,00000000000000e+00
3906809;3572960;in-person;5feacd66bc83fe00dcb6f22a264836be;2022-09-20T12:01:40+02:00;-;deltager;5,50297160466652e-05
3906809;3621120;in-person;c83b94e69a9b1d20bdde75ae87f5b773;2022-10-10T14:26:25+02:00;-;deltager;2,94031167303734e-04
3906809;3644630;in-person;4870c5023603d50cf963d351265f559d;2022-10-20T12:43:41+02:00;-;deltager;0,00000000000000e+00
3906809;3677489;in-person;dfe2813c51095cd4f255759bb54c1161;2022-11-08T11:51:08+01:00;-;deltager;0,00000000000000e+00
3906809;3677978;in-person;a2c156b50ec00d3f7e89a448daf68ac8;2022-11-08T14:20:59+01:00;-;deltager;0,00000000000000e+00
3906809;3677990;in-person;bee444b8bac870aa983ec45e00043981;2022-11-08T14:26:57+01:00;-;deltager;5,50297160466652e-05
3906809;3677991;in-person;1d70f6835996a49925b49cb7c78edfa9;2022-11-08T14:27:24+01:00;-;deltager;0,00000000000000e+00
3906809;3683666;in-person;4685d5a147099873aaa40003788ee474;2022-11-11T12:40:14+01:00;-;deltager;1,00000000000000e+00
3906809;3683669;in-person;d898fa59d1beefec8746b9f959937ada;2022-11-11T12:40:31+01:00;-;deltager;1,00000000000000e+00
3906809;3685392;in-person;052c52a73756ef5c8f40cd40fc735734;2022-11-13T02:28:42+01:00;-;deltager;1,00000000000000e+00
